HTTPS | captive.apple.com/
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_groupanim_025.OkC0qkvhzl5OvRjF27jD1m~2Bran0~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_groupanim_025.OkC0qkvhzl5OvRjF27jD1m~2Bran0~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_groupanim_024.4QuMeZ6qjR8~2FhswCWMNpPZ2B45U~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_groupanim_024.4QuMeZ6qjR8~2FhswCWMNpPZ2B45U~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_flight_010.7WJWMbdFCCzqpH~2FQPFAQVoGAVjk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_flight_010.7WJWMbdFCCzqpH~2FQPFAQVoGAVjk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_flight_010.7WJWMbdFCCzqpH~2FQPFAQVoGAVjk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_flight_010.7WJWMbdFCCzqpH~2FQPFAQVoGAVjk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_flight_010.7WJWMbdFCCzqpH~2FQPFAQVoGAVjk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_flight_010.7WJWMbdFCCzqpH~2FQPFAQVoGAVjk~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=10&iaecounter=21&device_timestamp=1780760617528&prev_response_time=1780760608260&prev_update_time=1780760608261&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=AE737DD4-D29C-4685-9D23-2981D9EEFC10
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_finalshot_02.7ky~2Fqr5XBdTXHr7zFWRf2~2BcaQkA~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_executiontable_02.Te3po1KAIKGX2oqcjrRqCyWfc24~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_emote_039.uagImb5~2BtQ83w8Caa8b8cQXFoZk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_emote_039.uagImb5~2BtQ83w8Caa8b8cQXFoZk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_emote_039.uagImb5~2BtQ83w8Caa8b8cQXFoZk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_emote_039.uagImb5~2BtQ83w8Caa8b8cQXFoZk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_emote_039.uagImb5~2BtQ83w8Caa8b8cQXFoZk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_emote_039.uagImb5~2BtQ83w8Caa8b8cQXFoZk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_emote_039.uagImb5~2BtQ83w8Caa8b8cQXFoZk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_emote_039.uagImb5~2BtQ83w8Caa8b8cQXFoZk~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=10&iaecounter=21&device_timestamp=1780760627110&prev_response_time=1780760617861&prev_update_time=1780760617862&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=13C5EABE-48F1-435C-A851-2313C6AC5C79
HTTPS | widget-sg.tiktokv.com/cloudpush/callback/ios/?language=vi&region=VN&device_id=7609615601536239111&aid=1180&push_sdk_version=2.13.7&app_version=45.2.0&os=iOS&os_version=26.5&app_language=vi&app_region=VN&carrier_region=&locale=vi-VN
HTTPS | widget-sg.tiktokv.com/v1/message/batch_get?iid=7644332083981289236&os_version=26.5&aid=1180&os_api=18&app_name=trill&build_number=452027&app_version=45.2.0&device_platform=iphone&tz_name=Asia/Ho_Chi_Minh&device_type=iPhone12,3&tz_offset=25200&language=en&sys_region=VN&version_code=45.2.0&ac=WIFI&mcc_mnc=&device_id=7609615601536239111&screen_width=1125
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_book_008.M5jYgR60erI9~2FCBe2B~2B2dcH7EIw~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_book_008.M5jYgR60erI9~2FCBe2B~2B2dcH7EIw~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_book_008.M5jYgR60erI9~2FCBe2B~2B2dcH7EIw~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_book_008.M5jYgR60erI9~2FCBe2B~2B2dcH7EIw~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_book_008.M5jYgR60erI9~2FCBe2B~2B2dcH7EIw~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_book_008.M5jYgR60erI9~2FCBe2B~2B2dcH7EIw~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_book_008.M5jYgR60erI9~2FCBe2B~2B2dcH7EIw~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_book_008.M5jYgR60erI9~2FCBe2B~2B2dcH7EIw~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=10&iaecounter=21&device_timestamp=1780760637119&prev_response_time=1780760627444&prev_update_time=1780760627445&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=735CB98C-1375-4208-AB66-077B0AC20125
HTTPS | widget-sg.tiktokv.com/cloudpush/callback/ios/?language=vi&region=VN&device_id=7609615601536239111&aid=1180&push_sdk_version=2.13.7&app_version=45.2.0&os=iOS&os_version=26.5&app_language=vi&app_region=VN&carrier_region=&locale=vi-VN
HTTPS | widget-sg.tiktokv.com/v1/message/batch_get?iid=7644332083981289236&os_version=26.5&aid=1180&os_api=18&app_name=trill&build_number=452027&app_version=45.2.0&device_platform=iphone&tz_name=Asia/Ho_Chi_Minh&device_type=iPhone12,3&tz_offset=25200&language=en&sys_region=VN&version_code=45.2.0&ac=WIFI&mcc_mnc=&device_id=7609615601536239111&screen_width=1125
HTTPS | widget-sg.tiktokv.com/cloudpush/callback/ios/?language=vi&region=VN&device_id=7609615601536239111&aid=1180&push_sdk_version=2.13.7&app_version=45.2.0&os=iOS&os_version=26.5&app_language=vi&app_region=VN&carrier_region=&locale=vi-VN
HTTPS | widget-sg.tiktokv.com/v1/message/batch_get?iid=7644332083981289236&os_version=26.5&aid=1180&os_api=18&app_name=trill&build_number=452027&app_version=45.2.0&device_platform=iphone&tz_name=Asia/Ho_Chi_Minh&device_type=iPhone12,3&tz_offset=25200&language=en&sys_region=VN&version_code=45.2.0&ac=WIFI&mcc_mnc=&device_id=7609615601536239111&screen_width=1125
HTTPS | widget-sg.tiktokv.com/cloudpush/callback/ios/?language=vi&region=VN&device_id=7609615601536239111&aid=1180&push_sdk_version=2.13.7&app_version=45.2.0&os=iOS&os_version=26.5&app_language=vi&app_region=VN&carrier_region=&locale=vi-VN
HTTPS | widget-sg.tiktokv.com/v1/message/batch_get?iid=7644332083981289236&os_version=26.5&aid=1180&os_api=18&app_name=trill&build_number=452027&app_version=45.2.0&device_platform=iphone&tz_name=Asia/Ho_Chi_Minh&device_type=iPhone12,3&tz_offset=25200&language=en&sys_region=VN&version_code=45.2.0&ac=WIFI&mcc_mnc=&device_id=7609615601536239111&screen_width=1125
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_backpack_025.mQ5zpxJxdHjIQDS8i3CcEai3ooA~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_backpack_025.mQ5zpxJxdHjIQDS8i3CcEai3ooA~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_backpack_025.mQ5zpxJxdHjIQDS8i3CcEai3ooA~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=10&iaecounter=21&device_timestamp=1780760647533&prev_response_time=1780760638009&prev_update_time=1780760638010&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=68E11CB2-8DF9-4389-B311-97AC1AC1767D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_662.LqZeRJl6qpJJh7QliZnlhh8sL6M~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_662.LqZeRJl6qpJJh7QliZnlhh8sL6M~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_661.W6azYGjeNACrudApDEjVTSh6bs8~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_661.W6azYGjeNACrudApDEjVTSh6bs8~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_660.m~2FGAKICcLTa6GjfcaiZ5Jlh7Eq0~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_660.m~2FGAKICcLTa6GjfcaiZ5Jlh7Eq0~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_660.m~2FGAKICcLTa6GjfcaiZ5Jlh7Eq0~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_659.hKfhLRwLvK3aXyjKoN4DC2Zj2so~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_659.hKfhLRwLvK3aXyjKoN4DC2Zj2so~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_659.hKfhLRwLvK3aXyjKoN4DC2Zj2so~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_659.hKfhLRwLvK3aXyjKoN4DC2Zj2so~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_659.hKfhLRwLvK3aXyjKoN4DC2Zj2so~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=10&iaecounter=21&device_timestamp=1780760657109&prev_response_time=1780760647846&prev_update_time=1780760647847&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=CD057840-9C77-49D7-B2E7-6DF20C2C3600
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_658.j7BUJjAFSOGqyyxa~2F4P6IiZ~2FyMo~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_658.j7BUJjAFSOGqyyxa~2F4P6IiZ~2FyMo~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_658.j7BUJjAFSOGqyyxa~2F4P6IiZ~2FyMo~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_658.j7BUJjAFSOGqyyxa~2F4P6IiZ~2FyMo~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_658.j7BUJjAFSOGqyyxa~2F4P6IiZ~2FyMo~3D
HTTPS | app-measurement.com/a
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=bg&session_counter=10&iaecounter=21&device_timestamp=1780760665958&prev_response_time=1780760657423&prev_update_time=1780760657423&prev_update_value=-1&prev_response_code=200&session_length=134&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=177E8044-625B-4320-9825-356784BA73FD
HTTPS | captive.apple.com/
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=11&iaecounter=21&device_timestamp=1780760673016&prev_response_time=1780760666876&prev_update_time=1780760666878&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=443194F3-7668-4297-959E-D75EAB1C94EB
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=fg&session_counter=11&iaecounter=21&device_timestamp=1780760673095&prev_response_time=1780760666876&prev_update_time=1780760666878&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=35EF3008-DA9A-4CEF-AB9C-D54CDB1E3A9D
HTTPS | att-launches.appsflyersdk.com/api/v6.14/iosevent?app_id=1300146617&buildnumber=6.14.0
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=11&iaecounter=21&device_timestamp=1780760677125&prev_response_time=1780760674333&prev_update_time=1780760674334&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=4A5C4E93-B02A-48FD-8333-DAEAE548E3B3
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_657.10a6jtLDxQ49Vm9AfXPvgG1qkWs~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_657.10a6jtLDxQ49Vm9AfXPvgG1qkWs~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_657.10a6jtLDxQ49Vm9AfXPvgG1qkWs~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_657.10a6jtLDxQ49Vm9AfXPvgG1qkWs~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_657.10a6jtLDxQ49Vm9AfXPvgG1qkWs~3D
HTTPS | captive.apple.com/
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_657.10a6jtLDxQ49Vm9AfXPvgG1qkWs~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=11&iaecounter=21&device_timestamp=1780760687111&prev_response_time=1780760678052&prev_update_time=1780760678054&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=AF04FB71-21EC-49C7-8640-4C879268FA25
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_656.sKvsuyFjocy4WmJM1BD2v~2Bpz4Sk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_655.4JtYPT7a2N8iBvI6dwQw5CCo6O8~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_655.4JtYPT7a2N8iBvI6dwQw5CCo6O8~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_654.nlme8huZBKAEv~2FdMZyxTZSXVgPY~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_653.XO4yqJrSYdjtR9llm4KWzL6Gj7U~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_653.XO4yqJrSYdjtR9llm4KWzL6Gj7U~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_652.ZSE7N1U7xnZJr8vlr2ol8RwbsGA~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_651.WRLO~2Bv~2FdhZjabzL~2B8IbNoii~2FM40~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_650.B9D3BPDlQKI~2BkuOc15l5y~2BIJzJk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_650.B9D3BPDlQKI~2BkuOc15l5y~2BIJzJk~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_650.B9D3BPDlQKI~2BkuOc15l5y~2BIJzJk~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=11&iaecounter=21&device_timestamp=1780760697185&prev_response_time=1780760687422&prev_update_time=1780760687424&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=9413A062-8C7D-41F2-853E-8D8927C00C38
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_649.WhfzTFg~2FON5I5trWpAEO9CyqrKc~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_649.WhfzTFg~2FON5I5trWpAEO9CyqrKc~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_648.6u55vXH0ApHyfGfJecAp9e~2FJcEo~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_648.6u55vXH0ApHyfGfJecAp9e~2FJcEo~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_648.6u55vXH0ApHyfGfJecAp9e~2FJcEo~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/IconCDN/ios/902000234_rgb.pvr
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_647.pE64Uv42MoyACXNWGeYOfkwAG1o~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_647.pE64Uv42MoyACXNWGeYOfkwAG1o~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_647.pE64Uv42MoyACXNWGeYOfkwAG1o~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_647.pE64Uv42MoyACXNWGeYOfkwAG1o~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=11&iaecounter=21&device_timestamp=1780760707540&prev_response_time=1780760697536&prev_update_time=1780760697538&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=89D88504-98B6-4BE7-9B10-253B1B2A4D5B
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_54.5GKI1hbiNnFLIREZpCRhCyxDum4~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_54.5GKI1hbiNnFLIREZpCRhCyxDum4~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_54.5GKI1hbiNnFLIREZpCRhCyxDum4~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_54.5GKI1hbiNnFLIREZpCRhCyxDum4~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_54.5GKI1hbiNnFLIREZpCRhCyxDum4~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_54.5GKI1hbiNnFLIREZpCRhCyxDum4~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_54.5GKI1hbiNnFLIREZpCRhCyxDum4~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=11&iaecounter=21&device_timestamp=1780760717105&prev_response_time=1780760707857&prev_update_time=1780760707859&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=CC1EC842-5B8A-42BA-8B34-1098B344D035
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_0.~2BWVzwU42gBMCDibtOcla9qaBbo8~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_0.~2BWVzwU42gBMCDibtOcla9qaBbo8~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_0.~2BWVzwU42gBMCDibtOcla9qaBbo8~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_0.~2BWVzwU42gBMCDibtOcla9qaBbo8~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_0.~2BWVzwU42gBMCDibtOcla9qaBbo8~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_0.~2BWVzwU42gBMCDibtOcla9qaBbo8~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_0.~2BWVzwU42gBMCDibtOcla9qaBbo8~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_0.~2BWVzwU42gBMCDibtOcla9qaBbo8~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_0.~2BWVzwU42gBMCDibtOcla9qaBbo8~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalclothres_commonab_texture_0.~2BWVzwU42gBMCDibtOcla9qaBbo8~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=11&iaecounter=21&device_timestamp=1780760727159&prev_response_time=1780760717420&prev_update_time=1780760717422&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=A19E4258-9290-4803-926F-152A2825E25F
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_61.VWHtCqhOqjNge7viLtwVCTYeXjE~3D
HTTPS | clientbp.ggpolarbear.com/ActivityTrigger
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_61.VWHtCqhOqjNge7viLtwVCTYeXjE~3D
